StudyHours,TuitionHours,ParentalEducation,SchoolType,FinalExamScore
10.070527103943457,3.775701763710634,Medium,Public,87.61266407347632
8.600548984014829,4.7909767427139744,High,Private,72.74425300628913
10.427959821468445,4.1494795457907,High,Public,67.20013672301879
9.77534390061834,4.419476550195277,Medium,Public,69.01520702310202
9.558060800933553,5.58857840442061,Medium,Public,77.5586303954988
11.22833340008685,6.669904504351406,High,Public,87.60093402680457
11.51501542009461,5.394671529822981,High,Public,77.85949243282008
8.938997704778945,3.8041169379648156,High,Public,72.42950856712845
8.84836351871064,5.44460266822014,High,Private,79.28784472640938
9.449896605696711,6.196631486645651,Low,Private,73.3685774369696
5.39615767052883,4.390217095680618,Low,Private,64.3212939886045
6.9696178756028955,4.865982833327083,High,Private,65.39957656314512
12.733748534889049,5.014688194729197,Low,Public,88.8806698262847
13.289935427002568,4.21510168691776,Medium,Private,90.61088744336362
9.501927920887244,5.648280433843859,Low,Private,69.57920154507497
11.153113926111534,4.8790518513922185,Low,Private,78.91387813437026
10.622500309087073,5.419532443907028,High,Public,86.41059415935942
16.157761616910477,4.1125078221979,Low,Private,90.47776088522899
12.239149822869154,4.56254169967659,Low,Public,78.87591603025771
9.744164817038467,5.722381357827771,Low,Private,70.3410910727641
8.088919118799149,4.627166847908233,Low,Public,78.88331126857497
6.787107359484855,6.726963851233405,Medium,Public,75.4672365705423
10.406927271734446,4.600363814385398,High,Private,70.34946832633821
8.487298509431394,5.224684725751886,High,Public,80.76107937686558
7.155492580804651,5.93259083187309,Medium,Public,65.20785360062958
8.706854231514948,3.5816342670669683,Low,Private,71.68372909279329
7.8369039927712105,3.239191188019224,Medium,Private,69.20952125071061
13.37428327014513,3.474343685429905,Low,Private,90.05198871267429
11.763279513898901,6.262584103427182,Medium,Public,81.61520422353782
9.984054717366766,4.448141854107553,High,Public,75.31710878439125
12.959888277780053,7.558199285668252,High,Public,80.44168375957402
10.154736615295237,4.4357524013426115,High,Private,73.76111343731137
8.277431597343472,5.184551303197037,Low,Public,70.24521284507928
13.046248154539315,6.542109952567875,Low,Public,82.07954940790698
11.077820087369318,7.006092888159123,Medium,Public,82.69620213143669
7.925507691347088,7.061503576636397,Medium,Public,64.2723888184358
9.619322643832783,6.208366230593143,High,Public,71.00004340647078
8.248763493230486,6.024062525811463,Low,Public,74.9785264071424
7.234400538071328,5.592526949201183,Medium,Public,73.46386491546409
11.852355095063283,5.778361076166638,Low,Private,81.20508781115704
13.818833280940261,4.448814283671466,Low,Private,84.10691553846291
7.202864852361717,4.1818011165776925,High,Private,68.63284831131371
11.125938473381142,4.996625542589048,High,Public,79.65429224449754
8.698714861756347,4.829815377475072,Low,Public,76.81286389103637
9.025749232470607,4.546771950672725,Low,Private,77.00732503438861
8.815212151522262,5.696387447456715,Low,Public,72.73021341693712
8.272018460640368,5.955305208570511,Low,Private,80.05246843205124
10.097043255889654,5.088406886291847,High,Public,78.61224031373366
8.338099767177924,6.477530081055262,Medium,Public,82.55356443763758
10.540913651559677,3.858310885866495,High,Private,84.0336557882545
9.899523781101726,4.8063405407202815,Medium,Private,69.79492476641765
9.52210390626718,4.283177679397195,Low,Private,71.1738366372866
8.184872675916804,3.13346338292694,Medium,Private,75.13768062607677
8.846457338863335,4.917319314157301,High,Private,66.74443154831788
11.510782451651512,4.878252491616716,High,Public,87.43982845419495
11.001834375248762,6.5134497432421306,Low,Public,80.05443239129741
8.044889510402898,5.630811684554778,High,Public,77.41116172318306
10.19866461085845,3.975813175670795,Low,Private,75.7790956709192
11.502774246743577,6.854092566334188,High,Private,76.32473970407001
6.6611894377572565,6.221033695525353,High,Private,77.93165242946242
11.08672038475987,5.582097703468616,Low,Private,94.30020247740931
8.674752482108307,4.773515901150168,Medium,Private,71.9347374341634
11.141197337186318,4.04056076327652,High,Private,76.7314430650612
8.473481686914965,4.627793223928947,Medium,Public,60.64315549338805
6.390235798670962,6.088748619704186,High,Public,78.67110904417882
6.744915124233675,6.884586305934609,High,Public,78.37553632157928
10.096169893322765,6.543243528272189,High,Public,71.34028576877925
10.519445003442964,4.511150578213726,High,Public,67.4811885639721
8.191366749791182,3.880382566710989,Medium,Private,62.457150933822525
11.277184917554749,5.1408862469112035,Medium,Private,83.49154483234038
6.67695987546208,3.231560634437148,High,Private,71.92621780065029
9.867840402705367,5.323167714184781,High,Private,73.10376265484396
7.577967600475087,4.852397413701332,Medium,Private,74.93083147841615
8.696327784395681,4.533963498131758,Low,Private,74.98798642094475
10.094797342632829,3.4052969327332043,Low,Public,73.46119155009437
8.279173269432095,5.513600106569717,Medium,Private,79.67973083214525
9.23088891154035,4.467299160338088,High,Private,69.13804855744763
12.012585618428881,3.8300831642897117,High,Private,85.50799205126181
8.846216260953703,2.1277377867183507,Low,Private,67.24143143191317
11.671384224130284,4.972485094949364,Low,Public,89.70917950051984
7.740586290684764,6.772251596669744,Medium,Public,70.61301985896681
11.059608355830566,6.66125921454787,Low,Private,80.35324514048229
12.8831372413158,4.542903743413728,Medium,Public,82.87356578546395
5.056710999745421,4.39778793963822,Low,Public,66.97169664806059
8.406209489059046,5.468774256075024,Low,Private,77.4697228653211
11.15414425436108,4.001614560811708,Low,Private,71.88229825870634
9.593909227914015,5.301791899819466,High,Private,76.95394426432405
10.742291746742618,5.76608027838469,High,Private,80.82436244307587
8.79202962656836,6.226933223884307,High,Private,74.28576796882254
10.1731795749458,4.899845923520047,Low,Public,79.71642112246876
9.68864552921584,4.796326249823034,Medium,Private,69.83993086572733
12.335564123319614,4.122017413243439,Medium,Private,79.22188492125098
10.508841686602427,4.17311964596014,Medium,Private,73.51144222012672
10.675205324150404,4.773521108098473,Medium,Public,76.89353766270342
9.176246067755065,5.367365506816178,High,Private,83.63871769534042
9.024787551855013,5.913584626233249,High,Private,84.25223067384691
9.134883624360759,4.196821049319655,Low,Private,80.9170811256071
10.788904284756594,6.4926885689595215,Low,Public,79.00555502254822
9.158031038359475,4.728876398957431,Medium,Private,79.94746805915614
10.579549713792826,4.978632705651564,High,Private,79.18885912069203
14.150801597290878,4.252788320852177,Medium,Private,84.90873419337507
11.742249406863385,2.5757597397270584,Low,Public,76.96133168522152
9.347952935664317,5.884045396361049,Low,Private,86.31406325276583
12.402427844327889,5.736843897092434,Medium,Private,90.23931456207676
9.183849253956897,4.718672442881787,Low,Private,79.17018926447196
5.923750929644292,5.066990717224872,Medium,Public,68.59648310757277
7.983827378165191,5.5159392177041,High,Private,74.43936737415933
6.258416157948289,3.4374541431134573,Medium,Private,70.32584655325543
9.296973031917382,4.470947322653705,High,Private,72.69232248854522
10.036836758379103,5.794264679621827,High,Public,83.45664911601347
13.352874624550566,3.7457105768307506,Low,Public,77.71808955713273
10.653854747528325,5.293557932166629,Low,Private,81.20726483329362
9.561798942382271,3.643418195376595,Low,Public,63.140147428866285
11.658811162366979,5.466429982433526,Medium,Public,78.7641746653736
5.57772938198423,4.964358517702516,Medium,Public,78.99038220511946
10.471229116217131,3.3848681840944908,Low,Private,81.20071798053556
11.541730387773933,6.164739354457171,Medium,Private,90.00791205690624
7.0428275084403165,4.265408423201951,Low,Public,67.14722931491166
12.287508086413858,4.189747562985619,Medium,Public,81.37850170130832
10.676992814988829,5.2005691972309425,High,Public,85.56480069129559
9.169424172198397,6.148637349428715,High,Private,80.72727904206675
11.26556373221257,3.984178181021603,Low,Private,81.05022412274914
14.541385715608792,5.061679849847971,Medium,Public,94.82820105763986
10.363732510116991,5.428816500330573,Medium,Public,73.6684149426602
10.496441172600672,5.693105607263144,High,Public,78.61135055886854
9.081278200919511,5.176441555277226,High,Public,67.15679092140809
8.300311261070416,4.632972160916678,Low,Private,68.07455050383784
11.66067163308849,4.17240977935128,High,Public,84.95088489609876
8.287832348182265,5.0861438830463745,Low,Private,69.61813418997346
10.143132474438785,3.927860988014393,High,Public,79.85567770152464
9.044685106469768,2.0786495165053926,High,Public,79.49976969753803
10.957959651492784,5.4365598041576675,Medium,Public,79.18106813426238
10.667324210573897,5.903934841086195,High,Public,82.78986788177615
12.075079888515798,2.6370675644581616,High,Public,81.82232177143345
8.979967202290506,3.9902692952900622,Low,Private,67.8378630321833
9.460250129413257,5.619154261005198,High,Public,74.26696992382907
8.042472568435386,7.057495469711698,Low,Public,71.65288228307931
9.111413479847776,5.020793707675408,High,Public,73.07040197079353
10.754600986089704,4.271997058770865,High,Private,81.4977510507412
11.513977233290703,4.81710355889516,Low,Private,77.27762615021268
8.155669351644748,6.374876419148185,Medium,Private,75.69788719735269
11.73921184021132,4.354035820875465,Low,Private,74.79716932707966
12.711275717609901,4.200807993349747,Low,Public,87.85587424791294
10.826869806447402,4.517256477817968,Low,Public,75.70407437850507
13.753591625116131,4.046671391741287,Medium,Public,91.19209309739395
8.452421601792853,5.122670315994796,High,Private,74.8934941468247
7.510690593377166,6.62467845846956,Low,Public,67.92340098464327
6.442559502191443,5.323079273116029,Low,Public,70.0146041813288
12.992088622978367,4.7476464978737125,Medium,Private,77.79176285543649
11.308731312708115,4.708188731084456,Low,Private,82.62649260893369
9.88883065817909,3.436809191303343,High,Private,73.62606119167886
10.55993725263964,5.883109777147159,Medium,Public,80.7605904461368
7.7490219054032465,4.922162802987198,High,Public,71.03452246505447
14.891503959233653,4.819520086409375,High,Private,84.23557652876475
10.258442363950454,8.19310756784486,Medium,Public,77.93843603159006
10.218789589209786,5.298752908365686,Low,Private,82.56682322507574
11.451533247797384,4.248208949904816,High,Private,78.4096144114535
10.962018463473427,4.573642403794457,High,Public,77.21104606414663
10.447768048558263,6.148445709196755,High,Private,79.12713516870086
8.419051089109375,5.113270410537765,High,Private,71.11369882659652
10.942936714271992,3.561722021682633,Medium,Private,75.67169932718781
13.764048992950068,5.919228934575203,Medium,Public,87.43509046123037
12.690840092309955,4.331855914461006,High,Private,76.7087790610276
13.186373253278795,6.873297776217545,Low,Private,82.23593320548787
8.97756864713763,6.0800480657146485,High,Private,83.9666298609606
8.020790359482838,4.552678104341249,Low,Private,71.05681521147976
9.748426159800704,6.281016361735113,High,Private,76.16057281758403
10.11144982457739,5.067855510527403,Low,Private,71.10532488714951
12.188383036941897,5.8527736751222195,High,Private,87.40931477393833
6.615070740570362,5.484732817294475,Low,Public,66.17761163952822
13.059100638921228,4.153643345009127,High,Public,82.27220299054886
9.683984202842021,4.356450167682538,High,Private,67.3617183106249
9.14623786010516,6.029960817581161,Low,Public,81.42828094840264
7.975791249479665,4.665224667893459,Medium,Public,78.83370071889242
6.690286656268461,4.596351536758004,Low,Private,72.697702345064
11.64634116792383,4.044877420650647,Medium,Public,71.68759780979714
10.146635934376807,5.423599065593461,High,Private,82.62248118668995
7.420078200517892,7.062524919243145,Low,Private,71.29719878169874
7.409842455872768,3.932467085745727,Low,Private,64.86352614675606
9.328430601419743,5.024219456672758,Low,Private,74.27588515906035
13.338043050578786,6.412220555415429,Medium,Private,84.27757856754828
9.48081729727279,4.9203586087542845,Medium,Public,73.81692925177558
6.993714093763788,5.452371796249734,High,Private,78.53435712142564
9.50851387182811,3.9376064718531203,Medium,Public,84.98256743364905
9.45455286050466,5.428307097207648,Medium,Private,70.20588368007347
4.606226714116857,4.812855734995451,High,Private,62.98757505910394
9.891410266964376,5.985729995679863,Low,Private,79.47515720767333
9.538130939582643,6.187386051564751,Low,Public,76.41375850182628
11.392412729626837,7.589563642018614,High,Private,86.16616466867418
13.69791218989069,5.579633173213575,Low,Private,90.34520091933071
12.253130059095515,5.325796316582166,Medium,Private,86.24178430441448
9.462222618890339,5.194384301577336,High,Private,79.76468952939584
7.786948182516659,4.6468337071893115,High,Public,80.8396245304159
15.14671960649972,5.338483843461691,High,Private,80.35642856361143
10.118436868028976,4.704598589860971,Low,Public,84.69431558062249
10.027858583825893,5.168460976269614,High,Private,75.74345046160748
9.951749825779993,6.31759753560796,High,Public,83.30552205835006
10.39616952153571,3.9934574347203586,High,Public,71.63419405375474
9.711279176152114,6.139878561129045,Low,Private,74.08989423453141
8.852675986239527,6.3171150673398655,Medium,Private,80.491611030899
8.906282117519215,4.881931473008922,High,Public,65.49181133080258
9.934493459568003,2.8781451009914054,Medium,Private,79.13341496206468
8.91315045773247,4.392178012905568,Low,Private,80.71438544653124
8.57430843464567,6.296994546561109,Low,Private,77.4830329582778
10.212860455383794,4.977131937701118,Low,Public,78.60022399521205
9.49004556515829,4.0006977677050894,Low,Private,70.81295705733194
13.007985977165378,4.4952250787717825,Medium,Private,86.13105658450678
4.698060383213976,5.840620026504553,High,Private,69.89537703822191
12.183013703844924,5.546733568201379,Low,Public,78.07860077987279
12.492170384995259,4.761067900830306,Low,Private,80.16854287079502
5.853219535183701,4.6331755881853125,Medium,Public,67.85952532916636
9.314624811839302,4.608241850956178,Medium,Private,73.57760141751693
9.257118268008417,4.077589815501497,Low,Public,67.8160641925192
7.184976610564357,6.615375689469442,High,Private,77.78811829825234
8.44436662481825,4.6776795307886605,High,Private,72.68770026631002
7.7788483090683425,6.217158520825496,Low,Public,74.96025827884148
13.504540886847245,6.521316051922451,Medium,Public,83.89972291459102
11.871356786294923,5.9983108981479605,Low,Public,85.11653728967174
12.543110189988317,4.5683796872819515,Low,Private,82.9322708328066
11.443344128086471,5.40373009033661,Medium,Private,87.05620533732996
7.741896457565542,4.975804393609084,Low,Private,75.35049307023964
8.950959467440452,4.096298139269872,Low,Private,73.03294413460016
10.978749122455836,5.324359281721603,Low,Public,76.24545307998129
7.555744382216109,3.8209602088401975,Medium,Private,75.17269249727575
11.425996860344776,6.1876793884615635,High,Private,80.7206323094496
9.51934920368373,4.535382702701607,High,Private,74.98318462843878
9.250358384900805,5.201159655872839,Medium,Private,75.4425982221475
11.421919936406983,5.283287871546142,High,Private,78.76073312684753
10.88852662297208,4.741095026295922,Low,Private,78.11600081423869
9.27806766836184,5.586693801475275,High,Private,86.56721385259948
12.318659606728495,4.525096343377475,Low,Public,76.18585345788475
7.837873344800205,5.871297297457244,High,Private,70.41017158197823
11.231871213888528,3.6540203197532515,Medium,Private,84.86639499817818
11.186202515936767,5.126379579546412,High,Private,78.18795247871779
9.380907121372019,6.938928999058285,High,Private,76.91710132095699
10.652266044484236,3.9996686753944255,High,Public,82.47835438592728
7.497772847229394,4.322255029475149,Medium,Public,64.37795015226274
11.848054038413801,5.513907849658915,High,Public,86.074241997583
9.630195727114021,5.179581781939598,Medium,Public,77.25784627374516
8.95455395896192,5.350630099273559,Low,Public,78.25906372099408
12.098018451673779,5.489187130147664,High,Public,84.65997237482969
8.59131261891448,5.63472146856177,Medium,Private,72.49479450825842
7.183077407272881,6.109699841956223,Medium,Public,78.78662347822963
6.8867416529521925,5.409818656928513,High,Public,69.1375227339068
11.21201990269128,4.7587423453814575,Low,Private,81.60639841844846
7.439141295007434,5.672573701202731,Medium,Public,79.57576556946465
13.50958836396873,6.899881934895216,High,Private,94.26350812951263
5.836141184232556,4.867366253617426,Low,Private,67.63770006918779
13.392912736580076,4.025470695329359,Medium,Public,85.13970788735924
10.422034934405238,6.107080669286972,Medium,Private,78.20724692172284
9.806573776259215,4.879618836046402,Low,Public,89.4515569429319
8.910161826382101,2.827330453985964,Low,Public,75.96194936311224
10.798272228704143,5.847421677150422,High,Private,80.7879691523186
9.924730595150303,4.464671814046078,High,Private,78.10927977865843
12.206603764033042,4.909466717695839,Medium,Public,83.81293468184018
10.228455297324079,5.3319803305690145,Low,Private,80.63859879441908
10.300603522923755,5.190499679779067,Low,Private,77.18696547728331
9.272775575572288,5.70945181713904,Low,Public,75.13809238067726
9.886108752557865,4.564513629430157,Medium,Public,75.85972114062851
10.615603537784118,5.513105798176083,Low,Private,73.80240724759632
6.579663214686748,4.740453322416083,Low,Public,73.86137844786992
7.303629155788574,5.738810480887503,Medium,Public,69.20694881966352
11.48652818804543,5.615367484013054,High,Public,76.09635720718686
10.341730876255884,4.064561297955405,High,Public,76.70853136662413
9.632033327294641,6.085982116175032,Medium,Public,77.7424266804024
10.036867866130786,4.464036554885952,Low,Public,78.01796294353544
10.695163410723342,5.808057798281145,Medium,Public,77.26138667188634
8.920480639381276,5.367287313401341,High,Private,73.9291794577097
8.443390549195374,6.838183676795122,High,Public,80.60465413902588
10.391690510195364,4.776534017628148,Medium,Private,81.10426804930891
8.043254444769936,4.650683203881803,Medium,Private,76.01015892624596
10.816505511428943,4.980580394112267,High,Private,79.27371967578371
6.594832791524319,4.696820217165724,Medium,Public,71.0795090254586
12.058311274651288,5.79994190194205,High,Public,83.96872984076816
10.945194964826086,3.3836893915634123,Medium,Private,73.68571531795241
10.51205946862775,3.9463175808536457,Medium,Public,84.31382830926648
11.965381967891028,3.932197078420807,Medium,Private,86.48699971585175
13.330948888925153,5.9503075919735755,High,Public,89.5585871208155
12.028740130036262,6.710613372581925,Medium,Public,81.99409238693742
6.318251537336709,4.8955507814625285,High,Private,72.67554983661796
7.4408460665285965,4.83117827680999,High,Private,77.02030923712104
8.750362844608642,5.070052163113181,Medium,Private,68.98981942528134
10.052182100421668,6.161878302608191,Medium,Public,87.81974046324811
11.035318040938247,4.072646865809426,High,Private,69.48266832481167
8.548512373693068,5.2383689827347855,High,Public,78.4776073200337
10.373533528954157,5.975197629782429,Low,Public,86.9762750338443
8.489234135293355,5.5010941699398455,High,Public,74.66479220536134
8.776964394016103,5.189581616598743,Low,Private,74.58597921381495
7.186677806303555,6.001046092567141,Low,Private,76.71322871469245
8.153533507778192,2.296767707000763,Low,Private,79.01162803572689
7.296630788767333,5.677875319530908,Medium,Public,71.7047363671242
8.048253494045335,4.345924316872576,Medium,Public,68.7106175040698
12.10728359321568,3.169367103143543,High,Private,76.84974056310672
8.101202222336115,5.511202599524981,Low,Public,66.7066383825286
15.26476412967478,6.373658545162957,Medium,Public,94.57880557066977
10.986635801761778,4.862551485372308,Medium,Private,76.69668356801272
10.369672247389747,5.9528745472029385,Medium,Private,78.62696054525611
8.283284439637573,6.612278257988645,Medium,Private,81.03309192335314
11.400619758817983,6.314914453584048,Medium,Public,80.38905957596279
8.848724347524453,6.639964529371393,Low,Public,81.45284746604798
10.244019629290722,5.7421274910718925,Low,Public,73.91078797610784
15.12016907653759,5.075433638901592,Low,Public,92.64708575304756
9.8078802005507,3.3980341881028315,Low,Public,76.42233678958299
12.298546652571352,4.753937511870052,High,Private,81.28510441884944
8.593647149748225,4.156753404683808,Low,Public,74.07689184624114
9.930023019006077,7.170942717497814,Medium,Public,74.18265364099518
13.54160127127102,4.824114187567663,Low,Public,84.85937754362838
8.746065884424466,5.123204806784486,High,Private,74.46859005224265
13.624897115993857,5.551485376040468,Medium,Private,79.27985924386061
11.415503870910952,5.043602446372454,Low,Private,77.04103427684787
8.875066448211465,6.695051040430753,Low,Public,77.14648316730646
11.264815478111043,4.377350638265548,Low,Private,76.05919598888121
11.94510889925346,5.194607455237243,Medium,Private,69.6215594561107
11.243619924434393,4.257529414301952,Medium,Private,84.25547166836604
6.859550560219088,3.6799774887792944,High,Public,68.52861797815879
8.545725648350263,4.388230909094714,Medium,Private,62.30404661415987
9.50496272889699,4.962963202951588,Medium,Public,87.12918496061833
9.851133141799908,4.57069777548274,Low,Public,82.76527460338986
11.241344195101355,4.307579020126144,Medium,Private,77.19914666505025
10.355402001866508,3.593682536328166,Low,Public,71.88884035139176
7.3293112825797975,4.9168944273713056,Low,Private,74.04992026001916
10.760395702011927,3.4952796259689975,Medium,Public,77.77534491739806
11.221171490567647,5.760055963689602,High,Private,83.79287655067156
11.119580895862079,5.082439752934503,High,Private,75.66472005485068
12.161561451109243,3.5424485005350697,Medium,Private,85.12565575787926
11.667844309097807,4.6907909229501366,High,Public,78.00456438674308
10.918360158456874,4.247843594409417,Low,Private,81.61231445180573
9.859668577082706,5.31917451041918,Low,Public,73.71340261750908
6.678078132968017,6.340450446023144,Medium,Private,86.10755186373818
10.859236438265171,3.1248275303542554,High,Public,79.88333091688801
10.415375374326223,5.115026079147417,High,Public,92.92445125024182
10.543157674390747,4.83986720443336,Low,Private,82.48412603706177
7.446502848359382,5.671340076450465,Medium,Private,70.59269402705104
7.837886919183475,5.213196628237689,High,Private,77.64247274866946
12.106305706665808,4.248030668261181,Medium,Private,85.08754650668946
9.92088969228669,4.680946064333382,High,Private,78.72981920356227
11.363001394745249,4.203974143196511,Low,Public,82.18392636444554
10.056636752260923,6.076007138598598,Low,Private,83.0359198594581
10.059512278991491,5.021311648671942,Medium,Private,72.68258697716219
11.876567611951995,6.901190685753008,Low,Public,78.78062922888374
8.967910543565253,4.9393391861853795,High,Private,71.3737448733364
10.192241553881967,4.291593233089538,Low,Private,77.4595849292508
9.075449422589916,3.486285607387173,Medium,Public,72.26447139889349
9.131007545135368,3.1968603237440547,Medium,Private,68.17945274627208
9.381655753062722,3.4158640569945105,Medium,Private,77.76367864421545
10.444267543267426,5.267126651011483,High,Private,80.20444916373448
9.042502756673045,5.508725023229934,High,Public,77.19273800504526
12.511512251147042,3.418809297967867,High,Private,78.8612919233762
8.210785395560992,5.895038314076116,High,Public,73.37298775040829
9.626256711677282,4.516938948316561,High,Private,71.82126603678452
9.12053788345165,5.146793011985549,Low,Public,80.6299667475683
12.893955768707466,6.612220628255424,High,Private,82.18877807153213
10.39310955302315,5.896839315865532,High,Public,80.67843041330867
12.06368907893727,4.731469352094168,Low,Public,89.53463416737596
7.028879253926056,4.1088077745847125,High,Public,68.55968144628243
10.534100531738517,2.848184598670695,Medium,Public,80.14398866507905
11.779261591246874,4.28084668075758,High,Public,82.82333828380847
10.16456797855085,4.788869761172306,High,Public,79.06977841516542
12.130960750130702,4.012820472848816,Medium,Private,82.4328944190584
8.965423099799256,4.8687430329076955,Medium,Private,74.7594279026054
12.81869488037116,5.076851882958768,Medium,Public,83.42654742914767
14.5977962472385,4.775144018191922,Medium,Public,83.61773878063626
9.274322879120682,4.349997419176541,High,Public,75.28092749267662
9.108994957198457,5.168654671966728,Medium,Public,73.04484194342952
12.906768954235401,5.441940649569409,Medium,Private,89.0047243482079
13.159144291461425,3.909600922557154,Low,Public,73.68520282336635
8.954279945693463,6.41093237974627,Medium,Private,79.93022491663375
9.159626365808286,4.901411867715738,Medium,Private,77.35430404030159
9.436430782278986,5.018849622944848,Low,Public,77.63121581985541
7.3110989779314455,5.708214423256557,Low,Public,78.30701433507517
8.162696107031604,5.233216131263502,High,Private,72.74459846074373
7.991718466495865,5.953136633913245,Low,Private,76.19031110672185
8.464404869791743,5.287124165201824,High,Public,66.27678654645396
9.930630225226437,4.387562625359562,Low,Public,74.3660199778161
10.468429465073042,5.361503525206102,Low,Public,83.25779637383137
13.101000985628154,3.856273792679338,High,Private,75.29060398259291
8.003291918522418,5.108559705776523,Low,Private,74.46814023096336
11.968644796953168,4.966770009355539,High,Public,77.99985924852066
9.572022311548983,4.79188314272746,Low,Private,75.77693447833049
9.901072580695134,4.871462488561069,Medium,Private,74.0209514504239
11.349638984333208,3.1181509545023607,Low,Public,71.14052637895281
7.754555956875403,4.4512750922590385,High,Public,74.11604112693836
10.764819492368101,5.092844901141115,Low,Private,78.92092252632415
10.332904416426112,5.1598563919974,High,Private,81.46873901928431
10.984902528016299,3.9723248590740416,High,Public,81.90048188463797
10.578337287815636,6.2657078408647005,Medium,Public,86.6815300223734
14.91060027982179,4.1338251517855,Medium,Public,86.68937201453515
8.724520031497368,5.969457200526737,High,Public,82.74633098680088
8.938006089996364,5.427194361871685,Low,Public,71.13793118584549
8.753718947150471,4.353772690156197,High,Private,78.5828960756759
8.88904576167949,6.775310892609512,High,Private,80.23800994391252
8.725225745386965,3.8063631682435197,Low,Private,74.32545950571314
12.378033062215103,5.919154173610002,Low,Private,85.85845855566079
12.84100849597971,6.000582318042978,Low,Public,79.87919607734656
8.858507412501048,4.329379790923355,Low,Public,68.22735046176201
8.335288853791543,6.392465300064329,High,Public,84.80841658806456
10.942831112772808,4.749953485401047,High,Private,78.16698156266084
8.895553911438057,5.288693629279857,Medium,Private,74.8091811577624
11.265863635511021,5.260321838771221,High,Private,74.91066265797242
10.405846041702599,4.865691258529452,Low,Public,70.70133744371519
6.968511770005536,5.8108082731597825,Medium,Private,72.21164155568933
13.095010402660122,5.793488720552213,Low,Public,83.17231427860493
13.591755346191043,3.2514680267618195,High,Public,82.06938451623708
8.774422619031228,6.304340242878153,Medium,Public,77.44112530429055
9.224596880128031,3.3375080119643257,Low,Public,85.90276118450602
10.57173078144981,6.032546204341657,Medium,Public,78.49938096571732
10.668913579974049,6.126705136827583,Medium,Public,88.4275854049067
11.31708854534566,3.9090335697848015,High,Private,86.70784852059325
14.0204090775327,4.589185712045415,Low,Public,88.69271814949344
9.6461055450119,3.8942953315140643,Medium,Public,73.95802242454934
8.403405510923093,4.785078969711265,Medium,Private,67.17706779574944
7.241361543970946,4.691965715814259,Low,Public,73.91039104833283
8.538139920116162,5.7796605322693395,Medium,Private,80.83983103714107
9.933746054252406,6.310308746119608,Medium,Private,88.07139254909916
13.589115727035576,6.395683810789956,Medium,Private,82.02196739902217
8.964777401927657,4.437831973421698,Low,Public,73.36867081806152
10.447575903277796,4.790778126255472,Low,Public,73.36199604382456
9.967154207854495,3.31656180777905,Low,Private,71.74176116519294
12.376786546896168,4.194129933503811,Low,Public,84.36670566522619
15.053864851747242,5.9648516330974575,High,Public,85.658483306312
8.938262454159359,6.615582823548232,Medium,Private,73.678543257056
9.021121114963556,3.765651128120078,Low,Private,77.67569824071859
12.088321754138144,4.407535740847106,Medium,Public,83.04164106976468
11.363782979252623,4.973594243041073,Medium,Private,81.93801331274273
13.693414651472068,5.280161158819607,High,Private,82.04263425017821
11.167856370651927,4.190396480078354,Low,Private,85.08642385249489
9.28141581842588,5.424061044464089,Low,Public,76.77137419014686
11.181309661384619,4.526160652929084,Medium,Public,91.05281099593671
12.217407161165816,4.985547729121721,Low,Public,82.71896676336443
11.640964362394728,5.546284248003699,Medium,Private,69.9346158875592
11.014548062214596,5.006422269810938,Medium,Public,67.64935185526126
12.133349379178307,4.5636141094734315,High,Private,84.23186963179411
12.338591180891346,4.890390196074169,High,Public,88.51523841754796
12.764317982075054,4.911637040794664,High,Public,78.97695087572286
11.297419775179286,4.629988970117872,Medium,Private,90.04471686942114
9.665763839366292,4.741203937332898,Low,Public,84.75832826970245
10.293427372866645,6.598647170504717,High,Private,81.5375593186961
12.413017933016715,5.560919447941239,Low,Public,85.86468474972595
8.366128658025527,4.704519681970839,High,Public,78.2616879259499
10.737346617745802,5.696954404510736,High,Private,89.47009932886027
9.213322375345278,4.66618051024399,Medium,Private,78.83659534978445
10.057489645869635,6.173124637586641,High,Private,80.31432450947499
12.556903725214598,5.369642192198094,High,Public,86.52977672665958
10.382198136039806,4.892697855995771,Medium,Public,80.7902444633194
10.092873096312298,5.447716925810278,Low,Public,82.97937251771499
7.280287718040162,3.4291238479315007,High,Private,61.8541447425799
11.492507132054442,3.8732325310901947,Medium,Private,80.37413031048145
11.29096836228215,3.8060749936009444,High,Private,80.59325175286439
14.32650944661092,5.142943094763707,Medium,Public,86.00319770010654
9.384443530093998,6.732514999485092,Low,Public,82.78849178050342
10.438300655327877,7.231300146192632,Low,Private,91.32938963278991
10.498767367421511,5.638051101440757,Medium,Public,80.14569704252635
13.15490655952695,5.500844474944457,Medium,Private,88.01968523500904
9.809408935226095,3.1989422658472613,Medium,Public,82.44855507148085
10.558043051540679,4.457326200265978,Low,Public,78.60989793318961
11.215793019433079,4.212216248091761,High,Private,74.30759439920975
10.373218246312716,4.379152401748884,Low,Public,80.39405934068839
9.107132770898943,4.83185618141521,Medium,Public,64.45371912993032
10.388179985796615,4.527909422302873,Medium,Private,66.07638891523413
12.147263499719545,3.020700189624212,Low,Private,80.4906375194567
7.9469694011778795,5.7479102561175335,Medium,Public,62.790952271122734
10.265939348293752,3.9272569742601933,Low,Private,69.84692544583686
